Gene Systematic Name,Gene Standard Name,WT_1.rpkm,WT_2.rpkm,WT_3.rpkm,r0_1.rpkm,r0_2.rpkm,r0_3.rpkm,log2 (r0/WT),P value (r0/WT),FDR (r0/WT)
YNL277W,MET2,19.27297321,17.45759628,15.63288992,19.05356132,18.93412885,21.71046551,0.096184772,0.260038371,0.34182502
YNL276C,-,18.79802969,15.24923425,15.54545454,17.40229028,16.39899524,21.75513725,0.067515875,0.65195096,0.732314398
YNL275W,BOR1,23.18485042,22.40022516,22.88418355,21.00561044,21.77871019,20.07731471,-0.206899134,0.002120897,0.004494058
YNL274C,GOR1,20.43962649,25.35365263,24.23188405,48.91116045,51.73993125,52.06357632,1.039599493,1.91E-12,2.51E-11
YNL273W,TOF1,21.28952557,21.20551091,21.57827139,18.2960233,18.60557052,19.17401927,-0.27838953,4.59E-06,1.52E-05
YNL272C,SEC2,35.48827116,32.93264336,35.53043478,34.32131752,32.73634012,33.14795913,-0.138182938,0.008310069,0.015715911
YNL271C,BNI1,42.09918758,42.88646896,43.10195362,46.40485746,44.24059982,41.61755529,-0.038773906,0.306041699,0.392310334
YNL270C,ALP1,1.644578419,1.522686237,1.554309953,5.213027907,6.220027064,5.571437588,1.761665297,2.58E-10,2.05E-09
YNL269W,BSC4,0.408652819,1.203886915,1.351778656,2.747730045,5.324349103,4.944349375,2.037171296,0.000110697,0.000291833
YNL268W,LYP1,194.1741916,196.087999,200.0102301,208.5132005,197.293234,200.4885198,-0.046964998,0.149842175,0.211275681
YNL267W,PIK1,42.89590729,45.10232008,44.56688806,45.83327023,46.08141814,42.72529532,-0.062097021,0.127450672,0.18340337
YNL266W,-,48.93325617,56.37630437,48.43229813,65.19970863,62.8516593,60.37050587,0.206074384,0.015208617,0.027230303
YNL265C,IST1,42.12540869,46.50466175,42.17187726,50.54352925,51.61805095,49.76760495,0.129670637,0.03617858,0.059955479
YNL264C,PDR17,46.18126135,43.16157531,46.59977703,58.98617061,57.98716753,53.73704842,0.245285638,0.000212476,0.000535777
YNL263C,YIF1,77.7452259,76.59778267,80.90931676,82.32722591,77.28723742,76.14298037,-0.081499405,0.097556899,0.144620442
YNL262W,POL2,31.24181136,32.76435373,32.84280936,31.54389147,30.71768609,30.43076891,-0.148568961,0.000340202,0.000829097
YNL261W,ORC5,29.16248682,31.56190194,30.17282608,29.28049829,27.81972406,29.84532891,-0.151839893,0.014810882,0.026611786
YNL260C,LTO1,33.34114158,30.34520987,29.4402447,31.59199167,23.59195008,25.41743422,-0.297633699,0.008913645,0.016768382
YNL259C,ATX1,78.36193928,70.50872821,76.75910692,81.28082524,81.29849377,78.93586962,0.014103984,0.871375894,0.924985047
YNL258C,DSL1,32.25813342,33.95758375,35.92329398,41.47434647,36.15536282,35.91758753,0.068538138,0.220951709,0.296516362
YNL257C,SIP3,29.05421874,29.54318913,30.27104984,29.6107006,26.71836297,28.22861711,-0.157893543,0.00155829,0.003377242
YNL256W,FOL1,92.78053611,92.71534425,89.90229247,67.9605231,62.5632317,61.30993225,-0.607518306,1.25E-12,1.73E-11
YNL255C,GIS2,764.8229409,749.5055962,753.1338226,625.8936509,608.8012889,636.1258639,-0.363541767,4.13E-10,3.13E-09
YNL254C,RTC4,29.1180382,28.52792723,32.55029201,30.67615035,31.60915074,33.0385853,-0.004149725,0.949144732,0.99027897
YNL253W,TEX1,25.82338029,26.36028511,24.67715078,28.86740501,26.98274394,28.69826616,0.048834311,0.441808396,0.533072575
YNL252C,MRPL17,91.7208211,86.03095426,90.79925993,168.3812869,159.7032849,151.475929,0.751857427,3.64E-13,6.03E-12
YNL251C,NRD1,85.40843925,86.39978693,83.12499999,59.34810674,59.00709894,60.44982147,-0.59831892,1.09E-12,1.56E-11
YNL250W,RAD50,16.47434199,16.41980721,16.42107354,17.65620593,18.52046247,18.76442722,0.069803467,0.153708478,0.215785384
YNL249C,MPA43,12.71565016,13.41347299,14.67787653,14.63937941,13.25380515,14.90407193,-0.017264143,0.83189127,0.890901291
YNL248C,RPA49,255.4473056,249.7023522,250.5664715,197.988481,194.4902814,186.3829547,-0.470023396,7.73E-12,8.65E-11
YNL247W,-,204.9170407,210.1597798,205.9667119,163.6402041,152.056755,153.8581093,-0.489245077,1.48E-12,1.99E-11
YNL246W,VPS75,106.1541237,107.3412831,99.42969646,90.67509147,89.42977673,89.40129987,-0.302534118,2.15E-06,7.59E-06
YNL245C,CWC25,81.81229444,76.66084341,74.34782607,73.54757419,69.34432272,67.62221829,-0.231799695,0.001070484,0.002398072
YNL244C,SUI1,768.3047915,767.1079061,727.6537693,664.3960831,705.3932159,659.5399178,-0.242803185,2.46E-06,8.59E-06
YNL243W,SLA2,74.31661489,70.57336666,70.28132991,80.03862563,82.30685447,82.6425802,0.101120738,0.011964106,0.021922401
YNL242W,ATG2,9.46443008,9.194280102,10.28641611,10.96677189,10.62383119,9.627979762,0.027634058,0.649552418,0.730195699
YNL241C,ZWF1,250.148828,236.0141782,238.5007733,267.5452798,268.4583117,276.9265593,0.079719739,0.027726694,0.04703176
YNL240C,NAR1,56.57349763,57.70827031,54.94485683,72.92095771,70.85280173,72.22970874,0.265233619,3.14E-06,1.07E-05
YNL239W,LAP3,129.5204903,130.3320036,128.3684663,135.8465656,135.6199481,129.2398593,-0.039652013,0.278593385,0.363933357
YNL238W,KEX2,73.07013259,74.25692662,73.38084821,69.20233975,67.84958521,65.14529136,-0.211643319,8.75E-06,2.76E-05
YNL237W,YTP1,11.43339519,12.14878926,13.38260869,25.49415615,25.60687828,25.04205473,0.96012126,2.67E-11,2.66E-10
YNL236W,SIN4,38.28511091,35.36834542,36.23598662,37.665038,36.76258273,40.16333031,-0.026989864,0.564370415,0.653958389
YNL235C,-,42.70421962,38.44077801,38.41304347,41.76931297,46.65904598,44.19012254,0.064051013,0.471904578,0.563884987
YNL234W,-,29.75030806,30.64131847,27.23185011,24.42069208,25.54490526,27.66519795,-0.26484979,0.000824021,0.001882646
YNL233W,BNI4,31.35048975,30.81573023,31.6040703,31.03734934,28.58477877,31.31716566,-0.131380877,0.010369862,0.019253683
YNL232W,CSL4,98.12688655,99.79524021,97.23579164,82.21620922,78.5808509,79.74408671,-0.381568534,2.88E-08,1.44E-07
YNL231C,PDR16,124.8945179,129.3426004,131.2070158,180.6632504,160.369395,161.9583442,0.298524809,9.60E-07,3.59E-06
YNL230C,ELA1,21.22198615,21.67630071,21.20869565,23.06647064,22.49005061,20.3525034,-0.043698682,0.554392471,0.644131873
YNL229C,URE2,122.2435986,123.1016761,124.4854868,133.7564025,132.4854038,130.898516,0.017433606,0.636152295,0.717336037
YNL228W,-,78.93468435,75.26384911,69.00856134,78.65509865,79.77889575,62.61951668,-0.09705572,0.192533866,0.261781402
YNL227C,JJJ1,67.35926066,64.44359802,60.33370116,68.42824162,64.21651507,54.00133053,-0.126381142,0.051486268,0.082060198
YNL226W,-,33.86150953,29.1920608,29.30498254,32.21061643,25.44494777,27.39241734,-0.208097046,0.079159654,0.120352398
YNL225C,CNM67,21.87345813,19.93239572,20.74585387,19.57875686,18.59679872,20.63373842,-0.177337284,0.012738153,0.023221304
YNL224C,SQS1,26.02288383,25.10605836,25.0923913,28.21789956,28.18577307,26.51407352,0.036569319,0.467630394,0.559210302
YNL223W,ATG4,11.22433077,11.98536306,11.53517786,16.79168361,15.27733236,14.96489744,0.351012659,0.000303618,0.000745805
YNL222W,SSU72,41.69443259,36.33761083,43.96219281,44.38845058,38.97732202,43.82556634,-0.025267692,0.760411948,0.828268012
YNL221C,POP1,69.76767244,71.26295898,70.1042287,71.73269223,63.86301472,61.50296507,-0.184695801,0.000469077,0.001113471
YNL220W,ADE12,167.4817442,166.4193354,168.3618513,135.5947796,141.5992242,142.5613141,-0.344526971,5.01E-09,2.91E-08
YNL219C,ALG9,91.29421583,90.55568083,91.67782294,91.05562243,83.37700868,88.33133515,-0.144360436,0.001466983,0.003193926
YNL218W,MGS1,18.62289277,16.8462271,18.25820763,15.06111213,14.29533404,12.154018,-0.452936312,1.06E-05,3.28E-05
YNL217W,-,113.5754909,116.5524524,114.7730355,86.70054618,77.63194076,78.43824715,-0.592589442,2.46E-11,2.49E-10
YNL216W,RAP1,55.14740185,56.71354226,54.37807182,51.54316794,48.89141437,49.50081954,-0.235286229,5.37E-06,1.77E-05
YNL215W,IES2,52.09368651,59.40675616,61.23852092,59.50847125,55.17418959,55.8110764,-0.103100554,0.093529269,0.139432964
YNL214W,PEX17,16.72207337,15.09674191,17.24869565,20.25077043,22.63061343,23.49554823,0.351251754,0.004002706,0.008050603
YNL213C,RRG9,58.33281408,56.42030024,51.17896865,74.92995931,73.48493282,72.39907303,0.324063721,2.87E-05,8.35E-05
YNL212W,VID27,46.01963091,46.67944665,49.18540729,44.31460409,44.34101613,45.67745292,-0.164142699,0.000682372,0.001585969
YNL211C,-,21.08084889,26.18108095,25.29535232,23.62416176,20.03424049,24.00566869,-0.190346382,0.208031765,0.280710917
YNL210W,MER1,6.369555384,7.818601364,5.706401411,6.803420147,7.054074915,6.622873886,-0.048748493,0.756044043,0.824291593
YNL209W,SSB2,1203.28821,1183.781611,1179.103243,1007.86201,1032.839091,1028.036531,-0.302379199,3.16E-10,2.45E-09
YNL208W,-,306.121827,311.0723399,308.0973913,467.4300965,477.2107614,470.7267822,0.527604182,6.50E-13,9.85E-12
YNL207W,RIO2,88.004248,87.10376169,89.98530311,77.4072964,70.1494243,69.9381701,-0.37079554,5.20E-08,2.49E-07
YNL206C,RTT106,51.75372877,53.6680114,51.7173913,50.17620193,46.73097139,45.15622238,-0.231023254,0.000129148,0.000336246
YNL205C,-,9.564214922,9.579866086,6.116558741,6.859581388,4.785117152,9.257505213,-0.390917395,0.114366595,0.166491594
YNL204C,SPS18,12.36548133,12.75880152,10.17651307,9.840707601,10.27369422,11.27508774,-0.263216847,0.039171675,0.064317363
YNL203C,-,10.84131891,10.12681346,9.621483374,17.33494396,16.95022197,14.07685351,0.576889891,0.000232079,0.000581094
YNL202W,SPS19,13.34746581,11.66085687,10.7588663,19.59984912,21.68409317,17.37440995,0.629370905,1.26E-05,3.87E-05
YNL201C,PSY2,51.61870258,57.04097488,58.54350356,53.65910535,54.81786201,49.23397766,-0.167385832,0.001743938,0.003757877
YNL200C,-,18.453901,18.97949654,19.86622073,49.68162906,57.81855117,53.90341699,1.410837235,7.00E-14,1.50E-12
YNL199C,GCR2,57.52151255,58.31763229,56.19861844,68.1899286,65.26318425,61.11770334,0.092277129,0.050771512,0.081102398
YNL198C,-,20.56211513,17.83182994,19.13904434,24.23987594,23.6590879,22.29363075,0.202801048,0.151015742,0.212759624
YNL197C,WHI3,79.65026176,76.85599514,81.71522394,71.08817594,67.86084003,61.46976469,-0.333049001,3.74E-07,1.51E-06
YNL196C,SLZ1,2.976741942,3.543212324,3.381707139,3.942395281,3.94892193,4.038160928,0.182072532,0.342909037,0.430812728
YNL195C,-,4.323609219,4.751217823,3.745768337,7.152488131,8.476688924,7.846795687,0.781404745,0.000119079,0.0003122
YNL194C,-,5.447802155,5.612823761,4.037431615,8.206796358,6.88850888,10.26525516,0.640691694,0.001241963,0.002750227
YNL193W,-,22.04970722,21.79487581,21.75904176,21.35757968,25.64831353,22.0664809,-0.00787664,0.908613152,0.956533804
YNL192W,CHS1,113.8170302,124.4725481,116.6971885,144.2364088,159.7598229,168.0642008,0.325391858,4.17E-07,1.68E-06
YNL191W,DUG3,37.14174703,36.62102933,37.54772892,39.76533341,37.22166198,44.48257114,0.036456705,0.579117568,0.667873732
YNL190W,-,805.1855942,777.769673,763.0625661,851.608664,854.0733855,866.5973209,0.046770493,0.146933627,0.207789051
YNL189W,SRP1,198.9303863,203.982342,210.2551045,181.405846,180.2206864,170.9160507,-0.288199233,3.18E-08,1.57E-07
YNL188W,KAR1,31.13482517,32.83227079,30.90402724,34.75182077,30.8331339,32.33194361,-0.042211169,0.485534541,0.577519469
YNL187W,SWT21,14.1635871,16.7199043,18.19237308,21.10686487,17.19735015,17.50133946,0.102900107,0.315734056,0.401126918
YNL186W,UBP10,133.3929377,140.4099533,142.6953232,138.0517786,135.9541994,126.539181,-0.14104653,0.000748646,0.001724257
YNL185C,MRPL19,110.4287864,110.9393149,109.978671,243.8912838,251.4217922,220.2194554,1.026642001,6.31E-15,1.92E-13
YNL184C,-,52.45752522,56.61581949,54.29437574,123.3957667,121.7351363,116.4598402,1.060604071,1.04E-12,1.49E-11
YNL183C,NPR1,52.37368928,51.19639448,47.1464849,64.69150015,64.82593603,63.3676817,0.26896517,3.20E-06,1.09E-05
YNL182C,IPI3,124.1349088,121.3760519,125.1610885,97.47028717,95.46136591,90.38555224,-0.472530338,4.21E-11,4.00E-10
YNL181W,-,52.8183769,54.59391101,52.1892583,55.26439398,58.01661341,56.54736043,0.003744468,0.937429545,0.979921217
YNL180C,RHO5,154.2713628,159.4715022,171,193.094246,181.2074861,184.4927377,0.120329356,0.007331225,0.014024781
YNL179C,-,42.85816418,38.45841486,37.8868374,41.1971306,44.28691473,50.29012892,0.097036813,0.309822561,0.394672072
YNL178W,RPS3,3156.288551,3031.217408,3062.760238,2255.464516,2328.326817,2352.127526,-0.501101584,1.33E-13,2.55E-12
YNL177C,MRPL22,92.22371369,91.24686111,93.91809255,176.8651784,178.0160055,173.3744083,0.84430212,1.21E-15,4.92E-14
YNL176C,TDA7,55.72048553,56.00625561,58.87133983,73.02405326,74.98154629,76.63819151,0.311881535,1.44E-07,6.30E-07
YNL175C,NOP13,264.7038522,254.5624841,262.5729659,179.7790799,175.6339349,158.640184,-0.689541688,1.51E-13,2.82E-12
YNL174W,-,288.0681445,273.1751774,292.2531299,195.1176052,190.4589365,174.6106042,-0.691229273,7.37E-13,1.10E-11
YNL173C,MDG1,37.25978377,39.83651959,46.43193934,61.76777348,60.59138295,59.57469465,0.477214099,2.05E-07,8.71E-07
YNL172W,APC1,16.03769555,14.58293206,15.03109851,17.16035179,15.75203659,15.6539967,0.003313093,0.947960962,0.989616897
YNL171C,-,37.93494221,31.65341692,35.30010604,46.93480344,41.59745134,36.3469976,0.169818693,0.131224758,0.188226172
YNL170W,-,75.80509799,72.63451051,83.81027667,82.20292383,78.3744188,73.91802316,-0.067460353,0.346180398,0.434310126
YNL169C,PSD1,103.9005911,101.2899026,105.1257485,98.69890196,92.69851201,99.39622588,-0.180108555,0.000170782,0.000436354
YNL168C,FMP41,82.05434265,78.64159753,80.5244147,82.53758326,81.52643347,78.69502532,-0.075806183,0.130992566,0.187930949
YNL167C,SKO1,49.86321161,51.70397042,51.17149758,50.70155578,47.02780645,48.5461859,-0.14859793,0.0021329,0.004518147
YNL166C,BNI5,63.7334573,64.70959197,62.72373389,66.30658137,64.42723296,59.30576391,-0.093283278,0.056552129,0.089573343
YNL165W,-,25.51318953,28.76313601,30.25061425,25.99204096,28.04349063,29.26520306,-0.105544056,0.148987057,0.210442372
YNL164C,IBD2,32.87101116,31.67727444,32.44268774,34.9476915,31.30717273,34.02330414,-0.03953585,0.53794729,0.628737476
YNL163C,RIA1,57.31659247,61.48167035,63.52021288,62.59927557,61.15937481,59.21470301,-0.079344773,0.052310949,0.083300071
YNL162W-A,-,41.74976338,50.06850236,50.5157832,39.7479853,40.05077506,28.60949556,-0.466741291,0.002229188,0.004696982
YNL162W,RPL42A,1351.579099,1310.41403,1310.467289,1114.653928,1176.261175,1117.746421,-0.306242363,8.11E-09,4.49E-08
YNL161W,CBK1,55.43858644,55.42014689,59.32111882,53.38291382,52.47430898,53.49694583,-0.179791031,0.000196779,0.000498311
YNL160W,YGP1,121.7117744,140.3359107,132.7789345,418.8082394,406.6422884,449.8717255,1.605471074,1.27E-19,3.34E-17
YNL159C,ASI2,27.52910855,27.30747629,27.48305847,33.56020627,34.8983544,39.04672048,0.29645034,0.000612395,0.001434088
YNL158W,PGA1,35.23860493,37.39914023,41.69455975,37.66737468,33.33952226,35.09245757,-0.191560605,0.031091937,0.052205735
YNL157W,IGO1,127.3545958,120.3601971,130.0427064,152.1982305,149.5455289,151.5779533,0.178068795,0.001226985,0.002720439
YNL156C,NSG2,97.00600626,97.81982476,103.3930435,127.2473784,134.3780524,127.4851043,0.299979098,6.96E-07,2.66E-06
YNL155W,CUZ1,57.17870249,60.38696763,61.85739129,74.62834801,84.95105481,78.79315164,0.326641876,9.75E-06,3.05E-05
YNL154C,YCK2,175.829786,176.779899,176.8581194,174.8299753,167.0307689,165.7288061,-0.146509258,0.000216363,0.000544421
YNL153C,GIM3,150.2082025,157.0794603,164.9377926,157.1701585,171.7028864,169.4390497,-0.006489413,0.902548146,0.951589541
YNL152W,INN1,34.53614681,35.72314196,33.07571579,33.91100982,35.38068938,34.46332108,-0.080722502,0.167395671,0.231848698
YNL151C,RPC31,136.3538241,139.9948498,139.1366459,127.736736,115.9085446,107.8692222,-0.325660111,1.81E-06,6.46E-06
YNL150W,-,199.9033439,196.8886232,207.2992327,172.2382252,191.6201923,172.0415449,-0.255530424,4.62E-05,0.000129693
YNL149C,PGA2,227.3870026,222.8857712,232.651505,199.252701,221.2242479,209.3513592,-0.200794495,0.000349789,0.000850135
YNL148C,ALF1,18.72110681,18.17633185,17.02710997,25.36531971,23.37201338,21.11528027,0.287778286,0.006506607,0.012565333
YNL147W,LSM7,113.464569,120.0980981,126.6476761,117.7733947,120.2054429,123.4979128,-0.079587761,0.185334027,0.252957341
YNL146W,-,6.676011406,8.129216591,7.066724062,7.780700918,10.85534621,10.98526732,0.347633489,0.132362925,0.189439285
YNL146C-A,-,26.14120651,26.0780427,26.07892976,29.29502955,24.65255548,39.66128868,0.156948821,0.365645108,0.45456857
YNL145W,MFA2,708.1639011,730.0493725,646.6354514,745.5507521,759.0392082,747.2052909,0.023678557,0.628288684,0.71032166
YNL144W-A,-,12.52228997,11.35093377,16.99378882,28.06609974,28.11256327,34.96361344,1.069341475,0.000691716,0.001604546
YNL144C,-,5.022955302,4.753809868,5.498327758,8.5250086,9.408793104,10.34910375,0.803379835,9.89E-08,4.46E-07
YNL143C,-,6.382470751,5.661025491,8.172585462,8.99829152,9.656987381,12.20612662,0.525217994,0.018733143,0.032871799
YNL142W,MEP2,341.8854871,320.5806387,328.9147826,169.0788206,144.7797008,143.9102329,-1.200734471,5.28E-17,4.60E-15
YNL141W,AAH1,245.3748808,246.3609274,236.6311844,182.2187183,175.0572546,166.6330987,-0.560909893,2.03E-12,2.64E-11
YNL140C,-,69.69896455,69.00172894,66.52173912,75.56257623,85.22545495,73.68121484,0.10884584,0.096213926,0.142897132
YNL139C,THO2,36.87848754,37.83881362,37.20182837,37.24223094,39.14296199,36.88026709,-0.067762141,0.076563087,0.116872326
YNL138W-A,YSF3,31.98896256,36.3405864,35.2719919,37.60556119,33.66969786,40.98060738,0.024796001,0.837300669,0.895483201
YNL138W,SRV2,178.8689674,173.9902143,180.6920221,183.6443029,181.4247204,187.0652836,-0.036329279,0.284357417,0.370038524
YNL137C,NAM9,107.3859054,105.7245083,101.9191143,161.986303,169.1949136,155.7926923,0.542809019,7.25E-12,8.17E-11
YNL136W,EAF7,54.57529624,49.86239606,52.84629515,58.10868538,52.33160251,53.69841976,-0.02444214,0.647436217,0.728276319
YNL135C,FPR1,800.6894598,755.6431762,812.5247636,929.6168073,990.5400552,952.5912489,0.193317246,3.47E-05,9.97E-05
YNL134C,-,284.0191293,286.8444191,291.9483335,304.1744448,309.0144885,301.5712129,-0.000905131,0.976689837,1
YNL133C,FYV6,24.49098621,24.96335625,26.49175412,37.69443458,34.8983544,35.63341446,0.426121566,0.000108073,0.000285529
YNL132W,KRE33,145.5469016,150.3184363,147.5139648,119.1844154,107.8490483,101.201523,-0.519126953,4.17E-11,3.97E-10
YNL131W,TOM22,323.8293146,324.9235703,313.5242966,401.617562,402.9467401,374.1030464,0.207265701,2.81E-05,8.17E-05
YNL130C-A,DGR1,13.21032788,14.5940577,13.95918367,10.48623507,10.90078984,13.31947179,-0.358123094,0.162136296,0.225617799
YNL130C,CPT1,152.9958817,152.9975269,150.0542926,135.5523576,136.353067,140.4697187,-0.231548427,2.89E-06,9.95E-06
YNL129W,NRK1,46.22015996,43.62966104,49.35955258,44.64776288,48.292951,46.17324773,-0.083254715,0.219977292,0.295319929
YNL128W,TEP1,2.542102366,2.861653034,2.187706147,3.613107093,3.942221515,4.876151453,0.610706312,0.00280224,0.005803185
YNL127W,FAR11,21.68430086,21.65482123,21.01066448,21.89255353,21.80639079,22.09719916,-0.054602855,0.264527601,0.34714985
YNL126W,SPC98,21.17564609,20.73187076,21.03156922,21.51793788,19.1510614,19.07106187,-0.160880775,0.008797971,0.016560655
YNL125C,ESBP6,22.20912874,23.30253514,23.29712295,31.61520252,31.11568575,32.82637179,0.387269322,2.31E-07,9.67E-07
YNL124W,NAF1,97.1068515,95.68092715,98.20548548,88.59060661,79.71878995,79.3643293,-0.317998438,3.13E-07,1.29E-06
YNL123W,NMA111,85.58860682,84.8173314,87.78705235,94.27907807,94.50666308,88.31757372,0.017156302,0.625878631,0.708163088
YNL122C,-,69.52029946,52.05773072,58.96551723,128.4563796,115.3584493,114.495787,0.902803472,1.06E-09,7.18E-09
YNL121C,TOM70,229.8215846,227.9982597,226.8450823,268.3082804,266.9328823,265.4443567,0.140110046,9.02E-05,0.000241672
YNL120C,-,61.6006287,57.54876708,67.37198066,60.07691246,52.23383668,50.76198692,-0.275782929,0.002023212,0.004306275
YNL119W,NCS2,68.68345402,66.1601659,70.19397992,66.32375112,64.36297379,60.11287924,-0.187709059,0.00042239,0.001011408
YNL118C,DCP2,64.83060238,66.20014203,67.99265659,71.06461855,66.50314915,68.18924842,-0.037551025,0.312955206,0.39788025
YNL117W,MLS1,1.846668957,1.765700808,2.732784958,2.886354263,2.431356823,3.527860095,0.394364401,0.061193825,0.095944378
YNL116W,DMA2,28.87917439,28.20732362,29.5116801,31.78540491,31.2302089,31.44719648,0.040225355,0.450964064,0.542557812
YNL115C,-,24.00217583,24.84299974,24.89787664,45.07981292,46.76710137,46.39409502,0.821228742,1.16E-13,2.28E-12
